playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID,stint,Glf,Gcf,Grf,age
lucadjo01,1919,2,22,USA,TX,Thurber,Johnny,Lucadello,John,160,71,B,R,9/24/1938,6/13/1947,lucaj102,lucadjo01,1941,1,1,0,0,22
lucasfr01,1903,1,19,USA,NJ,Vineland,Fred,Lucas,Frederick Warrington,165,70,R,R,7/15/1935,9/24/1935,lucaf101,lucasfr01,1935,1,4,3,3,32
lucasjo01,1903,2,10,USA,IL,Glen Carbon,Johnny,Lucas,John Charles,186,70,R,L,4/15/1931,4/16/1932,lucaj101,lucasjo01,1931,1,1,1,0,28
lucasre01,1902,4,28,USA,TN,Columbia,Red,Lucas,Charles Fred,170,69,L,R,4/19/1923,10/1/1938,lucar102,lucasre01,1927,1,1,0,0,25
lucefr01,1896,12,6,USA,OH,Spencer,Frank,Luce,Frank Edward,180,71,L,R,9/17/1923,10/7/1923,lucef101,lucefr01,1923,1,3,1,1,27
luffhe01,1852,9,14,USA,PA,Philadelphia,Harry,Luff,Henry Thomas,175,71,,,1875-04-19,1884-07-05,luffh101,luffhe01,1884,1,11,0,1,32
luffhe01,1852,9,14,USA,PA,Philadelphia,Harry,Luff,Henry Thomas,175,71,,,1875-04-19,1884-07-05,luffh101,luffhe01,1882,1,0,1,0,30
luffhe01,1852,9,14,USA,PA,Philadelphia,Harry,Luff,Henry Thomas,175,71,,,1875-04-19,1884-07-05,luffh101,luffhe01,1875,1,0,1,3,23
luffhe01,1852,9,14,USA,PA,Philadelphia,Harry,Luff,Henry Thomas,175,71,,,1875-04-19,1884-07-05,luffh101,luffhe01,1883,1,0,1,1,31
luffhe01,1852,9,14,USA,PA,Philadelphia,Harry,Luff,Henry Thomas,175,71,,,1875-04-19,1884-07-05,luffh101,luffhe01,1884,2,3,1,1,32
luffhe01,1852,9,14,USA,PA,Philadelphia,Harry,Luff,Henry Thomas,175,71,,,1875-04-19,1884-07-05,luffh101,luffhe01,1882,2,0,0,1,30
lukoned01,1920,8,5,USA,PA,Burgettstown,Eddie,Lukon,Edward Paul,168,70,L,L,8/6/1941,9/28/1947,lukoe101,lukoned01,1945,1,0,2,0,25
lukoned01,1920,8,5,USA,PA,Burgettstown,Eddie,Lukon,Edward Paul,168,70,L,L,8/6/1941,9/28/1947,lukoe101,lukoned01,1947,1,33,0,25,27
lukoned01,1920,8,5,USA,PA,Burgettstown,Eddie,Lukon,Edward Paul,168,70,L,L,8/6/1941,9/28/1947,lukoe101,lukoned01,1941,1,0,0,22,21
lukoned01,1920,8,5,USA,PA,Burgettstown,Eddie,Lukon,Edward Paul,168,70,L,L,8/6/1941,9/28/1947,lukoe101,lukoned01,1946,1,72,0,11,26
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1905,1,0,0,129,25
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1908,1,0,0,116,28
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1906,1,0,0,131,26
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1907,1,0,0,118,27
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1909,1,0,0,52,29
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1910,1,0,0,4,30
lumleha01,1880,9,29,USA,PA,Forest City,Harry,Lumley,Harry Garfield,183,70,L,L,4/14/1904,5/19/1910,lumlh101,lumleha01,1904,1,0,0,150,24
lunddo01,1923,5,18,USA,MI,Detroit,Don,Lund,Donald Andrew,200,72,R,R,7/1/1945,7/29/1954,lundd102,lunddo01,1954,1,19,3,11,31
lunddo01,1923,5,18,USA,MI,Detroit,Don,Lund,Donald Andrew,200,72,R,R,7/1/1945,7/29/1954,lundd102,lunddo01,1952,1,0,0,7,29
lunddo01,1923,5,18,USA,MI,Detroit,Don,Lund,Donald Andrew,200,72,R,R,7/1/1945,7/29/1954,lundd102,lunddo01,1947,1,5,0,0,24
lunddo01,1923,5,18,USA,MI,Detroit,Don,Lund,Donald Andrew,200,72,R,R,7/1/1945,7/29/1954,lundd102,lunddo01,1953,1,37,29,69,30
lunddo01,1923,5,18,USA,MI,Detroit,Don,Lund,Donald Andrew,200,72,R,R,7/1/1945,7/29/1954,lundd102,lunddo01,1948,1,17,0,8,25
lunddo01,1923,5,18,USA,MI,Detroit,Don,Lund,Donald Andrew,200,72,R,R,7/1/1945,7/29/1954,lundd102,lunddo01,1948,2,21,0,25,25
luquedo01,1890,8,4,Cuba,La Habana,La Habana,Dolf,Luque,Adolfo Domingo de Guzman,160,67,R,R,5/20/1914,4/26/1935,luqud101,luquedo01,1924,1,0,0,0,34
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1903,1,89,0,12,30
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1904,1,125,13,0,31
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1895,1,4,0,1,22
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1896,1,10,14,68,23
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1901,1,0,7,0,28
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1897,1,0,0,3,24
lushbi01,1873,11,10,USA,CT,Bridgeport,Billy,Lush,William Lucas,165,68,B,R,1895-09-03,10/8/1904,lushb101,lushbi01,1902,1,10,104,2,29
lushjo01,1885,10,8,USA,PA,Williamsport,Johnny,Lush,John Charles,165,69,L,L,4/16/1904,10/13/1910,lushj101,lushjo01,1907,2,0,3,4,22
lushjo01,1885,10,8,USA,PA,Williamsport,Johnny,Lush,John Charles,165,69,L,L,4/16/1904,10/13/1910,lushj101,lushjo01,1906,1,0,6,16,21
lushjo01,1885,10,8,USA,PA,Williamsport,Johnny,Lush,John Charles,165,69,L,L,4/16/1904,10/13/1910,lushj101,lushjo01,1909,1,0,0,3,24
lushjo01,1885,10,8,USA,PA,Williamsport,Johnny,Lush,John Charles,165,69,L,L,4/16/1904,10/13/1910,lushj101,lushjo01,1907,1,0,3,1,22
lushjo01,1885,10,8,USA,PA,Williamsport,Johnny,Lush,John Charles,165,69,L,L,4/16/1904,10/13/1910,lushj101,lushjo01,1905,1,0,2,1,20
lushjo01,1885,10,8,USA,PA,Williamsport,Johnny,Lush,John Charles,165,69,L,L,4/16/1904,10/13/1910,lushj101,lushjo01,1904,1,0,0,33,19
luskech01,1876,4,6,USA,DC,Washington,Charlie,Luskey,Charles Melton,165,67,R,R,9/12/1901,9/23/1901,luskc101,luskech01,1901,1,8,0,0,25
lynchhe01,1866,4,8,USA,MA,Worcester,Henry,Lynch,Henry W.,143,67,B,,1893-09-21,1893-09-25,lynch101,lynchhe01,1893,1,0,0,4,27
lynchja01,1857,2,5,USA,NY,New York,Jack,Lynch,John H.,185,68,R,R,1881-05-02,1890-04-19,lyncj101,lynchja01,1881,1,0,0,6,24
lynchje01,1930,7,17,USA,MI,Bay City,Jerry,Lynch,Gerald Thomas,185,73,L,R,4/15/1954,10/2/1966,lyncj102,lynchje01,1955,1,40,0,32,25
lynchje01,1930,7,17,USA,MI,Bay City,Jerry,Lynch,Gerald Thomas,185,73,L,R,4/15/1954,10/2/1966,lyncj102,lynchje01,1954,1,46,4,36,24
lynchmi01,1875,9,10,USA,MN,St. Paul,Mike,Lynch,Michael Joseph,155,70,,R,4/24/1902,5/5/1902,lyncm102,lynchmi01,1902,1,0,7,0,27
lynchto01,1860,4,3,USA,VT,Bennington,Tom,Lynch,Thomas James,170,70,L,R,1884-08-18,1885-06-03,lynct101,lynchto01,1885,1,9,4,0,25
lynchto01,1860,4,3,USA,VT,Bennington,Tom,Lynch,Thomas James,170,70,L,R,1884-08-18,1885-06-03,lynct101,lynchto01,1884,2,1,6,0,24
lynchto01,1860,4,3,USA,VT,Bennington,Tom,Lynch,Thomas James,170,70,L,R,1884-08-18,1885-06-03,lynct101,lynchto01,1884,1,8,0,0,24
lyonsal01,1918,7,18,USA,MO,St. Joseph,Al,Lyons,Albert Harold,195,74,R,R,4/19/1944,10/3/1948,lyona101,lyonsal01,1948,1,0,1,4,30
lyonsal01,1918,7,18,USA,MO,St. Joseph,Al,Lyons,Albert Harold,195,74,R,R,4/19/1944,10/3/1948,lyona101,lyonsal01,1947,1,1,0,0,29
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1889,1,0,1,4,23
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1888,1,0,112,10,22
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1887,2,0,0,1,21
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1893,1,1,46,0,27
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1887,1,1,0,0,21
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1890,1,130,0,2,24
lyonsha01,1866,3,25,USA,PA,Chester,Harry,Lyons,Harry Pratt,157,70,R,R,1887-08-29,1893-07-04,lyonh102,lyonsha01,1892,1,10,86,0,26
lyonste01,1900,12,28,USA,LA,Lake Charles,Ted,Lyons,Theodore Amar,200,71,B,R,7/2/1923,5/19/1946,lyont102,lyonste01,1929,1,0,0,1,29
lytleda01,1862,3,10,USA,WI,Racine,Dad,Lytle,Edward Benson,160,71,R,R,1890-08-11,1890-08-28,lytld101,lytleda01,1890,2,0,4,3,28
lytleda01,1862,3,10,USA,WI,Racine,Dad,Lytle,Edward Benson,160,71,R,R,1890-08-11,1890-08-28,lytld101,lytleda01,1890,1,0,0,1,28
macdoha01,1898,5,18,USA,NY,New York,Harvey,MacDonald,Harvey Forsyth,170,71,L,L,6/12/1928,7/19/1928,macdh101,macdoha01,1928,1,0,0,2,30
macfada01,1905,6,10,USA,MA,North Truro,Danny,MacFayden,Daniel Knowles,170,71,R,R,8/25/1926,9/13/1943,macfd101,macfada01,1928,1,1,0,0,23
mackco01,1862,12,22,USA,MA,East Brookfield,Connie,Mack,Cornelius Alexander,150,73,R,R,1886-09-11,1896-08-29,mackc101,mackco01,1889,1,1,0,33,27
mackco01,1862,12,22,USA,MA,East Brookfield,Connie,Mack,Cornelius Alexander,150,73,R,R,1886-09-11,1896-08-29,mackc101,mackco01,1887,1,2,2,1,25
mackco01,1862,12,22,USA,MA,East Brookfield,Connie,Mack,Cornelius Alexander,150,73,R,R,1886-09-11,1896-08-29,mackc101,mackco01,1890,1,0,1,8,28
mackco01,1862,12,22,USA,MA,East Brookfield,Connie,Mack,Cornelius Alexander,150,73,R,R,1886-09-11,1896-08-29,mackc101,mackco01,1888,1,2,0,2,26
mackco01,1862,12,22,USA,MA,East Brookfield,Connie,Mack,Cornelius Alexander,150,73,R,R,1886-09-11,1896-08-29,mackc101,mackco01,1892,1,1,0,2,30
mackde01,1850,3,14,USA,PA,Mauch Chunk,Denny,Mack,Dennis Joseph,164,67,R,R,1871-05-06,1883-09-27,mackd101,mackde01,1882,1,1,3,1,32
mackde01,1850,3,14,USA,PA,Mauch Chunk,Denny,Mack,Dennis Joseph,164,67,R,R,1871-05-06,1883-09-27,mackd101,mackde01,1873,1,1,1,3,23
mackde01,1850,3,14,USA,PA,Mauch Chunk,Denny,Mack,Dennis Joseph,164,67,R,R,1871-05-06,1883-09-27,mackd101,mackde01,1876,1,1,1,0,26
mackde01,1850,3,14,USA,PA,Mauch Chunk,Denny,Mack,Dennis Joseph,164,67,R,R,1871-05-06,1883-09-27,mackd101,mackde01,1871,1,1,0,0,21
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1947,1,0,2,0,30
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1941,1,0,1,2,24
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1942,1,0,2,1,25
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1945,1,0,112,0,28
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1943,1,0,2,1,26
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1947,2,0,3,0,30
mackife01,1917,11,20,USA,IL,Chicago,Felix,Mackiewicz,Felix Thaddeus,195,74,R,R,9/7/1941,5/20/1947,mackf102,mackife01,1946,1,0,71,1,29
mackre01,1866,5,2,Ireland,,,Reddy,Mack,Joseph,182,68,R,,1885-09-16,1890-09-30,mackr102,mackre01,1889,1,0,1,0,23
maconma01,1915,10,14,USA,FL,Pensacola,Max,Macon,Max Cullen,175,75,L,L,4/21/1938,4/17/1947,macom101,maconma01,1938,1,0,0,1,23
maconma01,1915,10,14,USA,FL,Pensacola,Max,Macon,Max Cullen,175,75,L,L,4/21/1938,4/17/1947,macom101,maconma01,1944,1,21,2,0,29
maculji01,1855,1,16,USA,MA,Boston,Jimmy,Macullar,James F.,155,66,R,L,1879-05-05,1886-10-14,macuj101,maculji01,1879,1,0,26,0,24
maculji01,1855,1,16,USA,MA,Boston,Jimmy,Macullar,James F.,155,66,R,L,1879-05-05,1886-10-14,macuj101,maculji01,1885,1,0,0,2,30
maculji01,1855,1,16,USA,MA,Boston,Jimmy,Macullar,James F.,155,66,R,L,1879-05-05,1886-10-14,macuj101,maculji01,1886,1,0,2,0,31
maculji01,1855,1,16,USA,MA,Boston,Jimmy,Macullar,James F.,155,66,R,L,1879-05-05,1886-10-14,macuj101,maculji01,1882,1,0,79,0,27
maculji01,1855,1,16,USA,MA,Boston,Jimmy,Macullar,James F.,155,66,R,L,1879-05-05,1886-10-14,macuj101,maculji01,1883,1,2,6,7,28
maddecl01,1921,9,26,USA,AZ,Lowell,Clarence,Maddern,Clarence James,185,73,R,R,9/17/1946,9/25/1951,maddc101,maddecl01,1951,1,1,0,0,30
maddecl01,1921,9,26,USA,AZ,Lowell,Clarence,Maddern,Clarence James,185,73,R,R,9/17/1946,9/25/1951,maddc101,maddecl01,1948,1,48,0,10,27
maddecl01,1921,9,26,USA,AZ,Lowell,Clarence,Maddern,Clarence James,185,73,R,R,9/17/1946,9/25/1951,maddc101,maddecl01,1946,1,2,0,0,25
maddeki01,1867,10,2,USA,ME,Portland,Kid,Madden,Michael Joseph,130,67,L,L,1887-05-06,1891-10-06,maddk101,maddeki01,1887,1,0,0,1,20
maddeki01,1867,10,2,USA,ME,Portland,Kid,Madden,Michael Joseph,130,67,L,L,1887-05-06,1891-10-06,maddk101,maddeki01,1890,1,1,0,1,23
maddeki01,1867,10,2,USA,ME,Portland,Kid,Madden,Michael Joseph,130,67,L,L,1887-05-06,1891-10-06,maddk101,maddeki01,1891,2,3,1,4,24
maddeki01,1867,10,2,USA,ME,Portland,Kid,Madden,Michael Joseph,130,67,L,L,1887-05-06,1891-10-06,maddk101,maddeki01,1889,1,0,0,2,22
maddeto01,1883,7,31,USA,PA,Philadelphia,Tommy,Madden,Thomas Joseph,160,71,L,L,9/10/1906,4/15/1910,maddt101,maddeto01,1906,1,4,0,0,23
madigto01,1868,7,18,USA,DC,Washington,William,Madigan,William J.,126,65,,R,1886-07-10,1886-09-04,madit101,madigto01,1886,1,0,0,1,18
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1913,1,108,3,1,24
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1919,2,12,27,6,30
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1916,1,21,107,0,27
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1914,1,2,100,0,25
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1917,1,2,48,0,28
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1912,1,85,0,0,23
mageele01,1889,6,4,USA,OH,Cincinnati,Lee,Magee,Leo Christopher,165,71,B,R,7/4/1911,9/28/1919,magel101,mageele01,1917,2,0,0,1,28
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1912,1,124,0,0,28
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1919,1,44,1,2,35
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1909,1,143,0,0,25
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1910,1,126,23,5,26
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1913,1,106,8,9,29
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1908,1,142,0,0,24
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1906,1,154,0,0,22
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1915,1,34,102,0,31
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1905,1,155,0,0,21
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1904,1,19,1,74,20
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1914,1,67,0,0,30
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1918,1,34,2,1,34
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1911,1,120,0,1,27
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1917,2,29,0,12,33
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1917,1,63,0,2,33
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1907,1,139,0,0,23
mageesh01,1884,8,6,USA,PA,Clarendon,Sherry,Magee,Sherwood Robert,179,71,R,R,6/29/1904,9/27/1919,mages101,mageesh01,1916,1,102,3,19,32
maggeha01,1883,2,13,USA,IN,Cromwell,Harl,Maggert,Harl Vestin,155,68,L,R,9/4/1907,10/3/1912,maggh102,maggeha01,1907,1,2,0,0,24
maggeha01,1883,2,13,USA,IN,Cromwell,Harl,Maggert,Harl Vestin,155,68,L,R,9/4/1907,10/3/1912,maggh102,maggeha01,1912,1,39,17,5,29
maggeha02,1914,5,4,USA,CA,Los Angeles,Harl,Maggert,Harl Warren,190,72,R,R,4/19/1938,10/1/1938,maggh101,maggeha02,1938,1,8,0,2,24
maguija01,1925,2,5,USA,MO,St. Louis,Jack,Maguire,Jack,165,71,R,R,4/18/1950,9/9/1951,maguj101,maguija01,1950,1,4,0,5,25
maguija01,1925,2,5,USA,MO,St. Louis,Jack,Maguire,Jack,165,71,R,R,4/18/1950,9/9/1951,maguj101,maguija01,1951,3,26,0,0,26
maguija01,1925,2,5,USA,MO,St. Louis,Jack,Maguire,Jack,165,71,R,R,4/18/1950,9/9/1951,maguj101,maguija01,1951,1,0,0,8,26
maharbi01,1881,3,19,USA,PA,Philadelphia,Billy,Maharg,William Joseph,155,64,R,R,5/18/1912,10/5/1916,mahab101,maharbi01,1916,1,0,0,1,35
mahonch01,1885,6,11,USA,MA,Milton,Chris,Mahoney,Christopher John,160,69,R,R,7/12/1910,10/8/1910,mahoc101,mahonch01,1910,1,0,1,0,25
maierbo01,1915,9,5,USA,NJ,Dunellen,Bob,Maier,Robert Phillip,180,68,R,R,4/17/1945,9/20/1945,maieb101,maierbo01,1945,1,5,0,0,30
mailhem01,1908,12,16,USA,CA,Berkeley,Emil,Mailho,Emil Pierre,165,70,L,L,4/14/1936,6/4/1936,maile101,mailhem01,1936,1,1,0,0,28
mainswi01,1868,7,7,USA,ME,North Windham,Willard,Mains,Willard Eben,190,74,L,R,1888-08-03,1896-06-02,mainw101,mainswi01,1891,1,0,0,1,23
mainswi01,1868,7,7,USA,ME,North Windham,Willard,Mains,Willard Eben,190,74,L,R,1888-08-03,1896-06-02,mainw101,mainswi01,1888,1,1,0,0,20
maisefr01,1889,12,23,USA,MD,Catonsville,Fritz,Maisel,Frederick Charles,170,67,R,R,8/11/1913,8/28/1918,maisf101,maisefr01,1916,1,0,26,0,27
maisefr01,1889,12,23,USA,MD,Catonsville,Fritz,Maisel,Frederick Charles,170,67,R,R,8/11/1913,8/28/1918,maisf101,maisefr01,1918,1,0,0,1,29
maisege01,1892,3,12,USA,MD,Catonsville,George,Maisel,George John,180,70,R,R,5/1/1913,9/30/1922,maisg101,maisege01,1922,1,2,13,11,30
maisege01,1892,3,12,USA,MD,Catonsville,George,Maisel,George John,180,70,R,R,5/1/1913,9/30/1922,maisg101,maisege01,1921,1,0,107,1,29
maisege01,1892,3,12,USA,MD,Catonsville,George,Maisel,George John,180,70,R,R,5/1/1913,9/30/1922,maisg101,maisege01,1913,1,2,3,0,21
majesha01,1916,12,13,USA,NY,Staten Island,Hank,Majeski,Henry,174,69,R,R,5/17/1939,7/26/1955,majeh101,majesha01,1953,1,1,0,0,37
malarjo01,1872,5,4,USA,OH,Springfield,John,Malarkey,John S.,155,71,,R,1894-09-21,9/20/1903,malaj102,malarjo01,1894,1,0,0,1,22
malaych01,1879,6,13,USA,NY,Brooklyn,Charlie,Malay,Charles Francis,175,71,B,R,4/24/1905,10/7/1905,malac101,malaych01,1905,1,1,23,1,26
mallobe01,1894,3,31,USA,MD,Baltimore,Ben,Mallonee,Howard Bennett,150,66,L,L,9/14/1921,9/23/1921,mallb101,mallobe01,1921,1,0,6,0,27
malloji01,1918,9,1,USA,VA,Lawrenceville,Jim,Mallory,James Baugh,170,73,R,R,9/8/1940,8/25/1945,mallj101,malloji01,1945,1,8,3,2,27
malloji01,1918,9,1,USA,VA,Lawrenceville,Jim,Mallory,James Baugh,170,73,R,R,9/8/1940,8/25/1945,mallj101,malloji01,1945,2,8,9,4,27
malloji01,1918,9,1,USA,VA,Lawrenceville,Jim,Mallory,James Baugh,170,73,R,R,9/8/1940,8/25/1945,mallj101,malloji01,1940,1,1,1,1,22
malloju01,1900,4,4,USA,NC,Charlotte,Jule,Mallonee,Julius Norris,180,74,L,R,8/4/1925,8/23/1925,mallj102,malloju01,1925,1,0,1,0,25
mallole01,1905,11,21,USA,TX,Sweetwater,Les,Mallon,Leslie Clyde,160,68,R,R,4/14/1931,9/29/1935,malll101,mallole01,1935,1,0,0,1,30
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1902,1,1,0,22,24
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1906,1,0,149,2,28
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1905,1,0,12,134,27
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1901,1,0,8,0,23
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1908,1,5,95,3,30
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1902,2,10,6,2,24
malonbi01,1878,6,5,USA,ME,Lewiston,Billy,Maloney,William Alphonse,177,70,L,R,5/2/1901,10/6/1908,malob101,malonbi01,1907,1,0,144,0,29
malonle01,1897,3,13,USA,MD,Baltimore,Lew,Malone,Lewis Aloysius,175,71,R,R,5/31/1915,9/27/1919,malol101,malonle01,1915,1,0,0,4,18
malonpa01,1888,1,19,USA,CT,Grosvenor Dale,Pat,Maloney,Patrick William,150,72,R,R,6/19/1912,8/10/1912,malop102,malonpa01,1912,1,0,20,0,24
manguge01,1890,5,22,USA,NY,Red Creek,George,Mangus,George Graham,165,71,L,R,8/20/1912,9/20/1912,mangg101,manguge01,1912,1,5,0,0,22
manloch01,1862,10,8,USA,PA,Philadelphia,Charlie,Manlove,Charles Henry Weeks,165,69,R,R,1884-05-31,1884-06-17,manlc101,manloch01,1884,1,0,1,0,22
manloch01,1862,10,8,USA,PA,Philadelphia,Charlie,Manlove,Charles Henry Weeks,165,69,R,R,1884-05-31,1884-06-17,manlc101,manloch01,1884,2,0,0,1,22
